Date,User,Message
2020-01-05 01:22:29,"임연지","이거 귀엽"
2020-01-05 01:22:29,"임연지","ㅋㅋㅋ"
2020-01-05 01:22:33,"❤❤빵꿍❤❤","호여"
2020-01-05 01:22:36,"❤❤빵꿍❤❤","귀업다"
2020-01-05 01:22:37,"❤❤빵꿍❤❤","ㅋㅋㅋㅋ"
2020-01-05 01:22:42,"❤❤빵꿍❤❤","완전 자언스러"
2020-01-05 01:22:45,"임연지","그제"
2020-01-05 01:22:46,"임연지","ㅋㅋㅋㅋㅋ"
2020-01-05 01:23:00,"임연지","노트북 키면 딱 사과만"
2020-01-05 01:23:02,"임연지","빛나는겨"
2020-01-05 01:23:10,"❤❤빵꿍❤❤","짱이넹"
2020-01-05 01:23:30,"임연지","그젱"
2020-01-05 01:23:33,"임연지","젤 맘에든다"
2020-01-05 01:23:37,"임연지","심플허니"
2020-01-05 01:23:37,"임연지","ㅋㅋㅋ"
2020-01-05 01:26:38,"❤❤빵꿍❤❤","긍게"
2020-01-05 01:26:42,"❤❤빵꿍❤❤","젤낫다"
2020-01-05 01:27:53,"임연지","뿍"
2020-01-05 01:27:56,"임연지","이모티콘"
2020-01-05 01:56:48,"임연지","나 인자잘게"
2020-01-05 01:56:50,"임연지","안넝"
2020-01-05 01:56:58,"임연지","이모티콘"
2020-01-05 01:56:59,"임연지","이모티콘"
2020-01-05 01:57:46,"❤❤빵꿍❤❤","호여"
2020-01-05 01:57:50,"❤❤빵꿍❤❤","졸악당게"
2020-01-05 01:57:59,"❤❤빵꿍❤❤","웅요징구잘자여요ㅛ"
2020-01-05 01:58:06,"임연지","이모티콘"
2020-01-05 01:58:08,"임연지","이모티콘"
2020-01-05 01:58:09,"❤❤빵꿍❤❤","이모티콘"
2020-01-05 01:58:09,"임연지","이모티콘"
2020-01-05 01:58:10,"임연지","이모티콘"
2020-01-05 01:58:10,"❤❤빵꿍❤❤","이모티콘"
2020-01-05 01:58:21,"❤❤빵꿍❤❤","이모티콘"
2020-01-05 01:58:23,"❤❤빵꿍❤❤","이모티콘"
2020-01-05 01:58:23,"임연지","이모티콘"
2020-01-05 01:58:24,"❤❤빵꿍❤❤","이모티콘"
2020-01-05 01:58:28,"임연지","이모티콘"
2020-01-05 01:58:30,"❤❤빵꿍❤❤","이모티콘"
2020-01-05 07:30:21,"임연지","이모티콘"
2020-01-05 08:24:36,"임연지","이모티콘"
2020-01-05 10:46:16,"❤❤빵꿍❤❤","이모티콘"
2020-01-05 10:46:26,"❤❤빵꿍❤❤","이모티콘"
2020-01-05 11:01:55,"임연지","이모티콘"
2020-01-05 11:01:55,"임연지","이모티콘"
2020-01-05 11:01:59,"임연지","나오늘"
2020-01-05 11:02:05,"임연지","승하본당"
2020-01-05 11:02:09,"임연지","이모티콘"
2020-01-05 11:02:45,"❤❤빵꿍❤❤","난오늘 징구본다아아아앙"
2020-01-05 11:02:47,"❤❤빵꿍❤❤","이모티콘"
2020-01-05 11:02:50,"임연지","이모티콘"
2020-01-05 11:02:51,"❤❤빵꿍❤❤","이모티콘"
2020-01-05 11:02:51,"임연지","이모티콘"
2020-01-05 11:02:55,"임연지","이모티콘"
2020-01-05 11:02:56,"❤❤빵꿍❤❤","이모티콘"
2020-01-05 11:03:00,"임연지","헤헤헤헿ㅎㅎㅎㄹ"
2020-01-05 11:03:03,"임연지","이모티콘"
2020-01-05 11:03:06,"❤❤빵꿍❤❤","이모티콘"
2020-01-05 11:03:07,"임연지","이모티콘"
2020-01-05 11:03:12,"임연지","이모티콘"
2020-01-05 11:03:19,"❤❤빵꿍❤❤","이모티콘"
2020-01-05 11:03:22,"❤❤빵꿍❤❤","이모티콘"
2020-01-05 11:03:25,"임연지","이모티콘"
2020-01-05 11:03:28,"❤❤빵꿍❤❤","이모티콘"
2020-01-05 11:03:30,"임연지","이모티콘"
2020-01-05 11:03:35,"❤❤빵꿍❤❤","이모티콘"
2020-01-05 11:03:40,"임연지","이모티콘"
2020-01-05 11:03:51,"임연지","이모티콘"
2020-01-05 11:03:51,"❤❤빵꿍❤❤","이모티콘"
2020-01-05 11:03:54,"임연지","ㅋㅋㅋㅋㅋㅋ"
2020-01-05 11:04:00,"❤❤빵꿍❤❤","이모티콘"
2020-01-05 11:04:11,"임연지","이모티콘"
2020-01-05 11:04:27,"❤❤빵꿍❤❤","이모티콘"
2020-01-05 11:04:34,"임연지","초밥그"
2020-01-05 11:04:39,"임연지","샘겹그"
2020-01-05 11:04:45,"임연지","조지즈아아ㅏㅏㅏㅏ"
2020-01-05 11:04:47,"임연지","이모티콘"
2020-01-05 11:10:48,"임연지","휴게실에"
2020-01-05 11:10:52,"임연지","나밖에 없어서"
2020-01-05 11:11:04,"임연지","노래 틀고 겜하고있었는데"
2020-01-05 11:11:13,"임연지","어떤분 들어오셔서 민망쓰"
2020-01-05 11:11:19,"❤❤빵꿍❤❤","ㅋㅋㅋㅋㅋ"
2020-01-05 11:11:30,"임연지","빵꾸쓰 무해"
2020-01-05 11:11:35,"❤❤빵꿍❤❤","게이무"
2020-01-05 11:11:38,"임연지","고로고몬"
2020-01-05 11:11:46,"❤❤빵꿍❤❤","얼추깨간다"
2020-01-05 11:11:53,"❤❤빵꿍❤❤","이모티콘"
2020-01-05 11:11:56,"임연지","얼추깨에 가는구먼"
2020-01-05 11:12:00,"❤❤빵꿍❤❤","이모티콘"
2020-01-05 11:12:04,"임연지","ㅋㅋㅋㅋㅋ"
2020-01-05 11:12:10,"❤❤빵꿍❤❤","20000"
2020-01-05 11:12:11,"임연지","어제 몇시에 잤누"
2020-01-05 11:12:13,"임연지","호여"
2020-01-05 11:12:18,"임연지","이모티콘"
2020-01-05 11:12:24,"❤❤빵꿍❤❤","멀라잉 잠들어부럿엉"
2020-01-05 11:12:29,"임연지","으이구"
2020-01-05 11:12:33,"임연지","알더 언농자"
2020-01-05 11:12:38,"❤❤빵꿍❤❤","호여여"
2020-01-05 11:12:40,"❤❤빵꿍❤❤","웅ㅇㅕㅇ오"
2020-01-05 11:12:42,"임연지","호여"
2020-01-05 11:12:49,"임연지","그려 자러가"
2020-01-05 11:12:51,"임연지","ㅋㅋㅋ"
2020-01-05 11:13:01,"❤❤빵꿍❤❤","ㄴ0넹9"
2020-01-05 11:13:08,"임연지","이모티콘"
2020-01-05 11:13:16,"❤❤빵꿍❤❤","이모티콘"
2020-01-05 11:13:34,"임연지","https://1boon.kakao.com/dispatch/5e1045e00f44233ad2f60c0d?view=katalk"
2020-01-05 11:13:38,"임연지","호야"
2020-01-05 11:13:49,"임연지","이영자면 어느정도 믿을만허지않어?"
2020-01-05 11:13:52,"임연지","호영"
2020-01-05 11:13:52,"임연지","ㅋㅋ"
2020-01-05 11:14:06,"❤❤빵꿍❤❤","묵장"
2020-01-05 11:14:11,"임연지","가쥬앙"
2020-01-05 13:40:07,"❤❤빵꿍❤❤","징구ㅜ"
2020-01-05 13:40:23,"❤❤빵꿍❤❤","아빠가 야구갔다가 지금오셔서"
2020-01-05 13:40:30,"❤❤빵꿍❤❤","가구 지곰 옮기고 잇어요"
2020-01-05 13:40:36,"❤❤빵꿍❤❤","조곰 늦을것 같아부러여"
2020-01-05 13:40:45,"❤❤빵꿍❤❤","ㅜㅜ"
2020-01-05 15:06:34,"❤❤빵꿍❤❤","오빵구 인자 출발한다요ㅜㅜ"
2020-01-05 15:19:01,"❤❤빵꿍❤❤","사진"
2020-01-05 15:36:21,"❤❤빵꿍❤❤","ㅋㅋㅋㅋㅋ"
2020-01-05 15:36:23,"❤❤빵꿍❤❤","거기 잇다"
2020-01-05 15:36:26,"❤❤빵꿍❤❤","스시마시따"
2020-01-05 15:36:28,"❤❤빵꿍❤❤","ㅋㅋㅋㅋㅋㅋㅋ"
2020-01-05 15:36:32,"❤❤빵꿍❤❤","맨날 지나갈때마다"
2020-01-05 15:36:38,"❤❤빵꿍❤❤"," 말한곳"
2020-01-05 15:36:39,"❤❤빵꿍❤❤","ㅋㅋㅋ"
2020-01-05 15:37:38,"임연지","ㅋㅋㅋㅋㅋ오키"
2020-01-05 15:37:59,"❤❤빵꿍❤❤","가자는건 아니고"
2020-01-05 15:38:01,"❤❤빵꿍❤❤","잇다궁"
2020-01-05 15:38:02,"❤❤빵꿍❤❤","ㅋㅋㅋ"
2020-01-05 15:38:13,"❤❤빵꿍❤❤","회전 초밥집이더라"
2020-01-05 15:38:35,"임연지","호여 고로고몬"
2020-01-05 15:38:36,"임연지","다른데도있어?"
2020-01-05 15:38:47,"❤❤빵꿍❤❤","그냥 찾늕중"
2020-01-05 15:43:02,"❤❤빵꿍❤❤","근데 생각해봉게 여기가 괘안을수잇는게"
2020-01-05 15:43:15,"임연지","웅"
2020-01-05 15:43:17,"❤❤빵꿍❤❤","먹고싶은것만 골라묵으면 되잖어"
2020-01-05 15:43:22,"임연지","그젱"
2020-01-05 15:43:26,"❤❤빵꿍❤❤","괘안은디?"
2020-01-05 15:43:28,"❤❤빵꿍❤❤","ㅋㅋ"
2020-01-05 15:43:32,"임연지","그래그럼 가쥬앙"
2020-01-05 15:43:38,"❤❤빵꿍❤❤","오키키킹"
2020-01-05 15:47:15,"임연지","와 누가"
2020-01-05 15:47:20,"임연지","지하철 안에서 담배펴"
2020-01-05 15:47:21,"임연지","ㄷㄷ"
2020-01-05 15:47:28,"임연지","담배냄새나"
2020-01-05 15:47:29,"임연지","ㅠㅜ"
2020-01-05 15:47:32,"❤❤빵꿍❤❤","젊은사람이?"
2020-01-05 15:47:37,"임연지","몰라"
2020-01-05 15:47:39,"❤❤빵꿍❤❤","신고해버려"
2020-01-05 15:47:39,"임연지","안보이는데"
2020-01-05 15:47:42,"임연지","기사님이"
2020-01-05 15:47:51,"임연지","방송으로 객실내에서 담배피지 말라했어"
2020-01-05 15:48:10,"❤❤빵꿍❤❤","오빠가 금방 가서 조져줄겡"
2020-01-05 15:48:15,"❤❤빵꿍❤❤","이모티콘"
2020-01-05 15:48:20,"임연지","ㅋㅋㅋㅋ"
2020-01-05 15:48:32,"❤❤빵꿍❤❤","이모티콘"
2020-01-05 15:48:39,"임연지","으이구 ㅋㅋㅋ"
2020-01-05 15:48:52,"❤❤빵꿍❤❤","6분뒤 도착"
2020-01-05 15:48:56,"임연지","오키"
2020-01-05 15:48:58,"임연지","난 지금 동대문"
2020-01-05 18:24:05,"임연지","뒤에 분 말하는게 내용이 뭔지는 모르겠지만"
2020-01-05 18:24:08,"임연지","너무 졸려"
2020-01-05 22:33:22,"임연지","탔는데"
2020-01-05 22:33:30,"임연지","담배물고 앉아있는 사람봤어"
2020-01-05 22:33:34,"임연지","같은사람인가"
2020-01-05 22:33:43,"❤❤빵꿍❤❤","오늘 흡연자의 날이야??"
2020-01-05 22:33:46,"임연지","그니까"
2020-01-05 22:33:48,"임연지","ㅋㅋㅋㅋ"
2020-01-05 22:35:27,"❤❤빵꿍❤❤","ㅋㅋㅋ"
2020-01-05 22:35:35,"❤❤빵꿍❤❤","앉앗어?"
2020-01-05 22:35:38,"임연지","어엉"
2020-01-05 22:35:40,"❤❤빵꿍❤❤","굳"
2020-01-05 22:35:42,"❤❤빵꿍❤❤","난 서잇너"
2020-01-05 22:35:43,"❤❤빵꿍❤❤","어"
2020-01-05 22:35:47,"임연지","그 칸 자리 텅텅비었는데"
2020-01-05 22:35:56,"임연지","담배필거같아서 다른칸탔어"
2020-01-05 22:35:56,"임연지","ㅋㅋ"
2020-01-05 22:36:01,"❤❤빵꿍❤❤","ㅋㅋㅋㅋㅋ"
2020-01-05 22:36:05,"❤❤빵꿍❤❤","잘혓엉"
2020-01-05 22:36:07,"❤❤빵꿍❤❤","엮이지마"
2020-01-05 22:36:07,"❤❤빵꿍❤❤","ㅋㅋ"
2020-01-05 22:36:10,"임연지","그제"
2020-01-05 22:36:12,"임연지","그분"
2020-01-05 22:36:26,"임연지","옆에 자리비었는데 가방까지 두셨더라고"
2020-01-05 22:40:00,"❤❤빵꿍❤❤","호여"
2020-01-05 22:40:16,"❤❤빵꿍❤❤","범인이네"
2020-01-05 22:40:22,"임연지","그치"
2020-01-05 22:40:50,"❤❤빵꿍❤❤","ㅋㅋㅋㅋ"
2020-01-05 22:41:06,"임연지","지금은 앉았어?"
2020-01-05 22:41:09,"❤❤빵꿍❤❤","방곰"
2020-01-05 22:41:16,"임연지","잘혓고먼"
2020-01-05 22:41:32,"임연지","가는길 먼데 프마한판 기?"
2020-01-05 22:41:41,"❤❤빵꿍❤❤","미안 나는 곧 갈아타여"
2020-01-05 22:41:43,"❤❤빵꿍❤❤","ㅋㅋㅋ"
2020-01-05 22:41:47,"❤❤빵꿍❤❤","하지만 기"
2020-01-05 22:41:48,"임연지","호여"
2020-01-05 22:41:50,"임연지","ㅋㅋㅋㅋㅋㅋㅋㅋ"
2020-01-05 22:42:25,"임연지","보이스톡 해요"
2020-01-05 22:42:31,"임연지","보이스톡 응답없음"
2020-01-05 22:43:19,"❤❤빵꿍❤❤","[from. 프렌즈마블]
티켓이 도착했습니다~ (찡긋!) 매일매일 티켓 받아서 선물상자를 열어보세요!"
2020-01-05 22:44:09,"임연지","[from. 프렌즈마블]
티켓이 도착했습니다~ (찡긋!) 매일매일 티켓 받아서 선물상자를 열어보세요!"
2020-01-05 23:08:04,"❤❤빵꿍❤❤","https://youtu.be/P7bE1YOWoww"
2020-01-05 23:08:14,"❤❤빵꿍❤❤","유튜브 알고리즘은 뭘까"
2020-01-05 23:08:15,"❤❤빵꿍❤❤","ㅋㅋㅋ"
2020-01-05 23:08:25,"임연지","호여"
2020-01-05 23:08:33,"임연지","뭐여 ㅋㅋㅋㅋ"
2020-01-05 23:08:40,"❤❤빵꿍❤❤","이거 봣어?"
2020-01-05 23:08:41,"❤❤빵꿍❤❤","ㅋㅋ"
2020-01-05 23:08:43,"임연지","집사서볼게 나지금 걸어가는중"
2020-01-05 23:08:49,"❤❤빵꿍❤❤","아 이거 몰라?"
2020-01-05 23:08:50,"❤❤빵꿍❤❤","ㅋㅋ"
2020-01-05 23:09:11,"❤❤빵꿍❤❤","옛날에본건데 댓글도 웃기다"
2020-01-05 23:09:11,"❤❤빵꿍❤❤","ㅋㅋ"
2020-01-05 23:10:26,"임연지","웅 몰러"
2020-01-05 23:10:26,"임연지","ㅋㅋㅋㅋ"
2020-01-05 23:10:26,"임연지","함봐야지"
2020-01-05 23:10:40,"❤❤빵꿍❤❤","영상보고 댓글봐여"
2020-01-05 23:10:43,"❤❤빵꿍❤❤","꿀팁이여"
2020-01-05 23:11:51,"임연지","ㅋㅋㅋㅋ오키"
2020-01-05 23:20:24,"임연지","집에 왔더"
2020-01-05 23:20:44,"❤❤빵꿍❤❤","오빠 방곰 도착"
2020-01-05 23:23:12,"임연지","고로고몬"
2020-01-05 23:23:13,"임연지","ㅋㅋㅋㅋㅋ"
2020-01-05 23:23:19,"임연지","방금 유튭 저거 보고왔어"
2020-01-05 23:24:03,"임연지","사진"
2020-01-05 23:24:10,"임연지","알고리즘 오르가즘"
2020-01-05 23:24:11,"임연지","미챴어"
2020-01-05 23:24:13,"임연지","ㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2020-01-05 23:24:20,"❤❤빵꿍❤❤","ㅋㅋㅋㅋㅋㅋㅋ"
2020-01-05 23:24:24,"임연지","천재야"
2020-01-05 23:24:26,"임연지","ㅋㅋㅋㅋㅋㅋ"
2020-01-05 23:24:27,"❤❤빵꿍❤❤","어디서 들은건 잇어서"
2020-01-05 23:24:28,"❤❤빵꿍❤❤","ㅋㅋㅋ"
2020-01-05 23:24:41,"임연지","ㅋㅋㅋㅋㅋㅋ"
2020-01-05 23:29:26,"❤❤빵꿍❤❤","이모티콘"
2020-01-05 23:29:53,"임연지","이모티콘"
2020-01-05 23:30:11,"❤❤빵꿍❤❤","이모티콘"
2020-01-05 23:30:24,"임연지","이모티콘"
2020-01-05 23:39:12,"❤❤빵꿍❤❤","무행"
2020-01-05 23:47:50,"❤❤빵꿍❤❤","헬스클럽 보고잇엇어요"
2020-01-05 23:53:26,"임연지","징구이"
2020-01-05 23:53:31,"임연지","엄마랑 티비봤더"
2020-01-05 23:53:54,"임연지","그래서 좋은데 봤어?"
2020-01-05 23:54:39,"임연지","사진"
2020-01-05 23:54:45,"임연지","호잉 거기 복싱 다이어트였어"
2020-01-05 23:56:21,"❤❤빵꿍❤❤","웅웅"
2020-01-05 23:56:22,"❤❤빵꿍❤❤","봣어여"
2020-01-05 23:56:27,"❤❤빵꿍❤❤","그렇더라구"
2020-01-05 23:56:28,"❤❤빵꿍❤❤","그래서"
2020-01-05 23:56:34,"❤❤빵꿍❤❤","거기 그나마 파크짐인가"
2020-01-05 23:56:43,"❤❤빵꿍❤❤","거기한번 보고있엇엉"
2020-01-05 23:58:15,"임연지","호옹"
2020-01-06 00:01:54,"임연지","얼만지는 어디서보지"
2020-01-06 00:02:03,"❤❤빵꿍❤❤","가서 물어봐야제"
2020-01-06 00:02:08,"임연지","아하"
2020-01-06 00:02:12,"❤❤빵꿍❤❤","웅요0"
2020-01-06 00:02:12,"임연지","그냥 봤을때는"
2020-01-06 00:02:15,"임연지","위치도그렇고"
2020-01-06 00:02:18,"임연지","괜춘한거같다"
2020-01-06 00:02:21,"❤❤빵꿍❤❤","그자잉"
2020-01-06 00:02:23,"임연지","우웅"
2020-01-06 00:02:33,"❤❤빵꿍❤❤","일단은 오빠 피티 끝나믄 가장"
2020-01-06 00:02:36,"❤❤빵꿍❤❤","1월지나고"
2020-01-06 00:02:37,"❤❤빵꿍❤❤","ㅋㅋㅋㅋ"
2020-01-06 00:02:39,"❤❤빵꿍❤❤","생각해봉게"
2020-01-06 00:02:42,"임연지","호여"
2020-01-06 00:02:44,"임연지","에"
2020-01-06 00:02:45,"임연지","ㅋㅋㅋㅋㅋㅋㅋ"
2020-01-06 00:02:47,"❤❤빵꿍❤❤","1달등록하고"
2020-01-06 00:03:03,"❤❤빵꿍❤❤","6번안나가고"
2020-01-06 00:03:09,"❤❤빵꿍❤❤","주말에 혹시 안가면"
2020-01-06 00:03:18,"❤❤빵꿍❤❤","돈아깝자넝"
2020-01-06 00:03:23,"임연지","ㅋㅋㅋㅋㅋㅋ"
2020-01-06 00:03:27,"❤❤빵꿍❤❤","절반도 안가는디"
2020-01-06 00:03:28,"❤❤빵꿍❤❤","ㅋㅋㅋ"
2020-01-06 00:03:38,"임연지","절반은 ㅇㅈ"
2020-01-06 00:03:42,"❤❤빵꿍❤❤","그자잉"
2020-01-06 00:03:45,"임연지","그정도면 그치"
2020-01-06 00:04:07,"임연지","오키 알똥"
2020-01-06 00:04:13,"❤❤빵꿍❤❤","그럼 이번달은 같이 조깅하자"
2020-01-06 00:04:23,"❤❤빵꿍❤❤","추우니까 뛰면서 열을 내자"
2020-01-06 00:04:27,"❤❤빵꿍❤❤","뛰지말고"
2020-01-06 00:04:31,"❤❤빵꿍❤❤","적당하게"
2020-01-06 00:04:34,"임연지","호요여"
2020-01-06 00:04:47,"임연지","이모티콘"
2020-01-06 00:04:50,"임연지","오키"
2020-01-06 00:05:27,"❤❤빵꿍❤❤","청계천로로 갈까"
2020-01-06 00:05:37,"임연지","오 괜춘쓰"
2020-01-06 00:05:50,"임연지","여름아니니까 이제 모기도 없겠다"
2020-01-06 00:06:59,"❤❤빵꿍❤❤","그제"
2020-01-06 00:07:11,"❤❤빵꿍❤❤","한 3키로에서 5키로 코스로 잡소"
2020-01-06 00:07:12,"❤❤빵꿍❤❤","고"
2020-01-06 00:07:21,"임연지","이모티콘"
2020-01-06 00:07:27,"❤❤빵꿍❤❤","얼마 안걸려"
2020-01-06 00:07:32,"❤❤빵꿍❤❤","경보로가면"
2020-01-06 00:07:33,"임연지","오키"
2020-01-06 00:07:54,"❤❤빵꿍❤❤","시간을 조곰줄이고 같이 맨몸 스트레칭해도 되고"
2020-01-06 00:08:54,"임연지","호요영"
2020-01-06 00:08:57,"임연지","일단"
2020-01-06 00:09:01,"임연지","내일 봅세"
2020-01-06 00:09:10,"임연지","그때가서 고르도록하겠습니다"
2020-01-06 00:09:15,"임연지","이모티콘"
2020-01-06 00:10:05,"❤❤빵꿍❤❤","그려여"
2020-01-06 00:10:08,"❤❤빵꿍❤❤","그러며는"
2020-01-06 00:10:12,"❤❤빵꿍❤❤","흠"
2020-01-06 00:10:42,"임연지","웅"
2020-01-06 00:11:01,"❤❤빵꿍❤❤","사진"
2020-01-06 00:11:18,"❤❤빵꿍❤❤","나는일단 저기서 출발"
2020-01-06 00:11:19,"임연지","이모티콘"
2020-01-06 00:11:25,"❤❤빵꿍❤❤","저거 하는건 아니고"
2020-01-06 00:11:35,"❤❤빵꿍❤❤","출발스타트는 징구가 정해여"
2020-01-06 00:11:59,"임연지","긍게 빵꾸"
2020-01-06 00:12:03,"❤❤빵꿍❤❤","동대문역으로 걸어서 만나서 시작해도 되고0"
2020-01-06 00:12:11,"임연지","아아"
2020-01-06 00:12:12,"임연지","오키"
2020-01-06 00:12:16,"임연지","그게 좋을듯하다"
2020-01-06 00:12:51,"❤❤빵꿍❤❤","사진"
2020-01-06 00:13:17,"❤❤빵꿍❤❤","사진"
2020-01-06 00:13:27,"임연지","오키"
2020-01-06 00:14:17,"임연지","걸어서 워밍업하는거지"
2020-01-06 00:14:21,"❤❤빵꿍❤❤","그자잉"
2020-01-06 00:14:24,"임연지","그려그려"
2020-01-06 00:14:33,"임연지","물챙겨와야겠다"
2020-01-06 00:14:39,"임연지","아 근데 생각해보니까"
2020-01-06 00:14:41,"❤❤빵꿍❤❤","근디 옷이랑짐"
2020-01-06 00:14:50,"임연지","나 가방에 내 소중한 맥북있을텐데"
2020-01-06 00:14:55,"임연지","걱정이네"
2020-01-06 00:16:48,"❤❤빵꿍❤❤","긍게 음"
2020-01-06 00:16:52,"❤❤빵꿍❤❤","약간 무리인가"
2020-01-06 00:17:14,"❤❤빵꿍❤❤","이번달은 걍 조정기간인가"
2020-01-06 00:18:54,"❤❤빵꿍❤❤","오키"
2020-01-06 00:19:06,"❤❤빵꿍❤❤","사진"
2020-01-06 00:19:13,"❤❤빵꿍❤❤","플랜B다"
2020-01-06 00:20:11,"❤❤빵꿍❤❤","당분간은 집에갈때 뛰지말구 살짝 호흡이 올라온다는 느낌의 속도로 서울역에가서 집을가자"
2020-01-06 00:20:37,"❤❤빵꿍❤❤","숨이차오르는게100이면 60에서70정도로"
2020-01-06 00:20:43,"❤❤빵꿍❤❤","이번달말 꾸준하게 해보자"
2020-01-06 00:21:13,"❤❤빵꿍❤❤","학교 갈때도 하면 좋긴한데 처음엔 집갈때만"
2020-01-06 00:21:19,"❤❤빵꿍❤❤","오키?"
2020-01-06 00:21:49,"임연지","호요"
2020-01-06 00:22:28,"임연지","오키 우리 맥북친구한테는 그정도가 타협일거같애"
2020-01-06 00:22:33,"임연지","소중하다구"
2020-01-06 00:22:43,"❤❤빵꿍❤❤","확실히 해야하는겨"
2020-01-06 00:22:50,"임연지","이모티콘"
2020-01-06 00:22:50,"임연지","이모티콘"
2020-01-06 00:22:53,"임연지","ㅋㅋㅋㅋㅋ"
2020-01-06 00:22:54,"❤❤빵꿍❤❤","이모티콘"
2020-01-06 00:22:54,"임연지","이모티콘"
2020-01-06 00:22:59,"임연지","이모티콘"
2020-01-06 00:23:25,"❤❤빵꿍❤❤","걷기만 하는거는 소용이 없어"
2020-01-06 00:23:31,"❤❤빵꿍❤❤","그냥 많이 걸은거여"
2020-01-06 00:23:45,"임연지","이모티콘"
2020-01-06 00:23:47,"❤❤빵꿍❤❤","서두른다는 느낌으로"
2020-01-06 00:23:48,"임연지","이모티콘"
2020-01-06 00:23:52,"임연지","이모티콘"
2020-01-06 00:24:08,"임연지","이모티콘"
2020-01-06 00:24:39,"❤❤빵꿍❤❤","연지만 해서 힘들것같으면 오빠도 똑같이할게"
2020-01-06 00:25:02,"임연지","호여"
2020-01-06 00:25:06,"임연지","나만하는거였어?"
2020-01-06 00:25:29,"임연지","이모티콘"
2020-01-06 00:26:21,"❤❤빵꿍❤❤","사진"
2020-01-06 00:26:26,"❤❤빵꿍❤❤","오빠는 이렇게"
2020-01-06 00:26:39,"임연지","이모티콘"
2020-01-06 00:26:59,"임연지","같이 가서 밥딱묵고 헤어질라했는데"
2020-01-06 00:27:02,"❤❤빵꿍❤❤","호잉"
2020-01-06 00:27:04,"임연지","ㅠㅜ"
2020-01-06 00:27:10,"임연지","그게 아니었구마"
2020-01-06 00:27:14,"❤❤빵꿍❤❤","웅요"
2020-01-06 00:27:20,"임연지","이모티콘"
2020-01-06 00:27:22,"❤❤빵꿍❤❤","플랜B는 따로"
2020-01-06 00:27:27,"임연지","이모티콘"
2020-01-06 00:27:35,"❤❤빵꿍❤❤","그럼 플랜A"
2020-01-06 00:27:36,"❤❤빵꿍❤❤","?"
2020-01-06 00:27:42,"임연지","이모티콘"
2020-01-06 00:27:42,"임연지","이모티콘"
2020-01-06 00:27:54,"임연지","그러묜 일단"
2020-01-06 00:27:56,"임연지","내일은"
2020-01-06 00:28:03,"임연지","B로다가"
2020-01-06 00:28:09,"임연지","하겠읍니다.."
2020-01-06 00:28:11,"❤❤빵꿍❤❤","오키"
2020-01-06 00:28:15,"임연지","이모티콘"
